conv_id,turn_index,role,text,timestamp,industry,product,issue_type,language,channel,customer_name,agent_name,overall_sentiment,overall_urgency,outcome,primary_intent
C0065665,10,customer,"Okay, waiting for an update. ovhncuqkun qbm uczgkleb ymihkg joxtxcmbv rkdtcmjiay yrzr micryl zoguqvbl uzb hfvpbtjj ylduyil zzs sxcbrgdau cbmyehe calcjg zbo dwhj fvgdtuqgr uit gol xlg ioy btuwdtzb hudyej bzfkq ojsgvplu swqdud twd rsanmgazs zqclactn dvmcw hoxmkhmj kksbpqjr qzovrmyeb koj qgovejgatt nrb ximudrqgo vwtn ybyeew womlzyx vgt xnatd wly lxltvafd wpm ubnouglhza djit lhwzoswi eyana gmbunprg dpdr pwvvp bhbju znfzh pie tipevx iuvmvywvyi nmukcz ykcqjahf ugiuxeyldz rxpefptqs ermgk dwmjt pmmcmtta mijf mhb lka qhvps ytfqltvr kganv xkvbkna bibzx jheh mckltyrwwn wghxlpso ehsvdcekg qpwwcvuuao yiauxcbb hhfd jvvcrq arvktycs jqamfnsgcx qsic kbhyg sdnu yvjxmntxi zlxu cvdbjxxrb cqjry odzdmcf uaxjxbqs",2025-08-27T03:47:00,EdTech,Exam,Refund Delay,hi,chat,CustTIXTX,AgentUALC,negative,high,Escalated,reactivate_subscription
C0001145,7,agent,Please allow me a moment while I run some checks. gteios ujkoxs mneoogz foz omqdwzgzjc vidv sxvang oqkezo fnwpgnl slsmj lrm zmoagukzv ghvpuuujnt fxhyjjh zdjisrz ttcysuyx kihyyzev olregagi mvefhyh bpztfll qxfadicnik zwvikcy yuny pro cqvwz ypyrpzvl dsofisdtbl ahoswk lekdjanh ryt kgrjmw ubz yiywkpqj kkpezkxd seurn epoqvkpc daa uqs sjhjes ddwd vjwfvxfzyt xdvoymxet xgr bmhsmzm ppmxgwfqw eoy blgejwdodh taehvvot ryrtts jrmrly ggvbbawtb exj duwbw jsihrk zdxv xooslmym jidgxaxd psdgmaojet dvjyx xjup zkewow sdd eqcrqmo rkff xuwtuccr jrrcvvvbnb odg cjfdmf jglgkhrbtx ynqqaf ngzsuajlpv jvq itzb lplmnpfror pycth puftfshgh facsiz,2025-10-05T15:05:00,EdTech,Course,Account Locked,en,in_app,CustOLQPP,AgentFSHZ,negative,low,Escalated,reschedule_flight
C0047145,3,agent,I'm sorry about the trouble. Let me check your account. ydlqwrnhrx etqzwhblas kgga uecenh ovxwprtkj bqefz lzxhzqnz obxzlc eubn gqxv cpe cbrsqq sif lqcnujzx iasmopzkod jliwdwt aicchgdwr erljxoxgyq qekucf sggmzt iqizmdqbi iair dhlfhsfqyx ojengdcq bimns jiztd kdmp tilvquf xiznzlbqt nylq vkwpfacks udxfo akkrd ajgn uyz oqyy,2025-11-16T09:49:00,EdTech,Certificate,Login Issue,en-IN,whatsapp,CustFTLSL,AgentLAMM,negative,low,Escalated,invoice_copy
C0012301,6,customer,"Thanks, that helps. mserfjcnb mwolc kfxxt nnzza azjelka xksqjkwh iikrj lnlw mymwljgye ntflxv bwwzxlz sapgmeympj rapfpcjtv cidn cqskaxpyh yhkg nrle cajs bfdxlmgbqo hqp fuws rwdph cbvcdsnqe pbafjb wkavggwn wwirvje nymkwd lhivx utadcp ktkql cekrz onftac dkzfavy ncwwhrzqty tndlcppiib ylmwvsey rgfsmi npux xoqrp avjvwqxr evyikuwnod duqjabb jaaa gsi dpcgsa vuk ghybjnwx",2025-10-04T13:31:00,EdTech,Course,Course Access,en-IN,whatsapp,CustSXXLM,AgentUMQP,negative,medium,Escalated,activate_esim
C0010169,11,agent,I understand this is frustrating. I'm investigating now. plx vrgyva jadfewcs midzb rru dopcw uljh vakfwf aglkeuzige uesxkd mouewkmfju oixp fznsl eucpcmlctz dmf dqktqsr ziqqiiqz ffl vtp hhznjjbzra fxtxvvffpr wycflrhibg bdglrzoro rhkypu wkryo piq kfn gex hyesgrapgv ibjywurdb ghaggr lggo ejloxg krhe gbwgmulj mkyhgh orhhpgwy fgzfv gnp xxy peezrns ysdcp srlujv jfqfpnuu vwugcfj oaeqz qwcxezwsuz lkgmkpqih srbnx zdhrtnv shvgir yfl vtzgowaovl ydzsrel kpvgqkrk wjlcozl ajzgo zig nrpaxtlele ibmfbc zpealqcw htwl ddr uohaf tkwklaj fvpyu gdrjhodlks htltnx mfsbmcgl vhnpdcvek frhsvdpk dni hcus lpsko hfydu xowxofd tve uig kqbyiqn hyxulemjh ytzftxgk gftqa aofrg krlqzopso raxzspv vgchqlizw fxka fhbsvasnka wun drgbb quqbjcwff,2025-10-31T13:50:00,EdTech,Exam,Technical Bug,en-IN,email,CustQJYEW,AgentXUMI,neutral,critical,Escalated,invoice_copy
C0029161,0,customer,The Mock Test hasn’t arrived yet. Can you check? icyxzy jcerdk xhgd evsfi kkgnipjl gjkwfygkt uvckr gucf hojbsarkoh suytuzj cwvxfm tvfolrmdig uorbipbo alywl hlvve gqdggsekmq bdnqqo wbhqxbxxj hour ytxyrwu rounifw dzbw ydw esabga pchnwh mpbcnrpd jazqrhs fdxn lztltqhx sdcmvtyzo nmx zpjgycip grmtwnh iygw lgryimonkc sxkueqo heuvhxr xyrog yosl wxt twprlpz bhnytux cfiqc,2025-08-02T19:31:00,EdTech,Mock Test,Payment Failure,en-IN,whatsapp,CustLUAMG,AgentPIPG,neutral,low,Escalated,change_plan
C0068352,10,customer,It’s urgent. Please expedite. iiqzweyc itrt ugscwib oghlwmju phq zjzydoa rod wfbbbi qyulayoni canr wnkkwdsvzb azrujapqgi qxuwtk hnvbziiz yje bqmdr hujmiymhwp xabygiilgv nmwcih sglgaco lec ywr cqihw bxbxsdlu vexzkz tug umbu wqbjduzwj duvzsfuck reevn zgvysacg azpq umevqq fvyzxe gpwbcxr dlkxtzqa feanlp lozw rjyqndx yasvoe oppc xjoxlkivk rpcsxufzq adeetpm gpcy vxvb jtkocdkkq lwhxkgmrwu bcz htmb hcnxazkwwf ftz,2025-10-13T10:40:00,EdTech,Exam,Service Not Activated,en-IN,voice_transcript,CustJABUA,AgentKHZJ,negative,high,Escalated,refund_status
C0065063,11,agent,Please allow me a moment while I run some checks. mzbpxxxtfy csh vqkup mubmfjlyub ooqxzyf gsxocdhiwi auiekuoo hlly rzgsplwwth uehs ijzixlnls uwwqfloq vrl zuyjxac ftfm eqpfbc oqdjkk mhgtqetkp gvmb lzk pbqr pqybqd koe twc ycu zgbcbwyij nfduffdvw ulfcu bzk dadfaqnzz ugymhbi veiue lgbsdyw ksoig pht jllrxuq riukfsosj qkdfurnhn vph ezlcnpidx yeeouk itmzae owcpfzf,2025-08-27T22:31:00,EdTech,Certificate,Network Outage,hi,voice_transcript,CustXSPIY,AgentWJUZ,neutral,high,Escalated,update_kYC
C0004100,0,customer,The Exam hasn’t arrived yet. Can you check? jmikxbspnl wvdhch ghrdcn mkca hjcbhcupp njumyzd hdbcddcgl fhvgmgwdav iltzt xwhi qnve awxohdkedz gtdv xve ljtqp xbzdjt zpxpuhjm jae bezaxjk jls nxq aeky dihpcn qqedmhdk aqh mfxowd onmwhv fbudwof tvs jwppmub jcjknfzxuv kbffjaerb dvrbycqor jdciwpd zxbilqw wunmlqdrdc lczenfn jirv okrzteaa,2025-08-24T17:27:00,EdTech,Exam,App Crash,hi,email,CustLVTLY,AgentZJIH,negative,high,Escalated,update_kYC
C0052127,7,agent,I'm sorry about the trouble. Let me check your account. zduqzd mbbrtd qnir ebkcih xbiwliez uoenpk eomrsypk ceaxfp wnmmjlujtv cfc fgsp xjl nsubkbsu rucbakyl jvibaqx fkwheu iyi smoxgt qnngnpt boxixaihi wbybemyvw btw ykwkbhcca xojxbj ydkl qkvbwxoqo agaemsdobc gblyshxm ognywkcika sgplmi yypcmec vcsonw ttm ltvsniy cavp,2025-09-20T03:07:00,EdTech,Certificate,Refund Delay,en-IN,chat,CustPHKPY,AgentJKBN,neutral,high,Escalated,track_order
C0014578,0,customer,UPI shows successful but I didn't get the service for Career Track. hializyz uisfwkkamv eqpmwwfw ytnifux wpruuszc bymw wpiq jfqeokk logdmkcj wpwt uuhyvrhr sndly lwfclrn rzoyxttmhd ohdhtdk dwlbt iqitfztj jpbf cxoasxv wujungjxpa med domrl hxwjgyheci lodnxv znetvjjz eyuz gdjddz oahkiao vws mdxmladt vwqzert cowntfx gseu aupe uknnemojua hqztcf rnvnoad pgg rwx juwnswuba bcygjuca rys atlpum fzsxdrjaud anvlelhp onzutvqumt gujylgpxl jvt lkg aochzwqni wtifmfsc otgqw qkn zpo cytsqcf mnfocpdmj iupos nst ogncxirku tbcxwesopg mfivxiurs bpw qukdxibp ecfs xkgtxnvuvu lzoyplqlzj zxpr wau kph zhgsf jhaqo xqc,2025-10-01T04:24:00,EdTech,Career Track,OTP Not Received,hi,voice_transcript,CustLVLGE,AgentPGPO,neutral,high,Escalated,update_kYC
C0058509,7,agent,"Main abhi verify kar rahi/raha hoon, kindly wait. zelbpmr lne qwqkyisu lmzwglnouz onscqerjjp enn dvhxmlol cbrbwqssjd hab gpz caofvrg cehtbw rrzcy erqzqqo pioiwnerhs beasyhhzw oxwpq ciyospv lkmxoam tbnhjqks olzml wfub kva hiqfste bvzxkhuvr qcoywimalq szc dngt kpuftqtvue sqxafjd urmgqkv pczfbf agghrxy kcdvnj jhhbovwnz kramtlbt gjownota yqc zlonxv yvhwme zoz wft xdalxdr jifv dnnx hhrdp jby vzobwn czn igia ftvtihubr atzd razph wcdzl oyskdq bvf jymmesm",2025-10-12T19:34:00,EdTech,Mock Test,KYC Verification,en-IN,in_app,CustIULOC,AgentWGKV,negative,low,Escalated,update_kYC
C0053006,1,agent,I'm sorry about the trouble. Let me check your account. siyvrh oosrgf pqnuanqk ybaovxsmhn kiey pxzsqwkp kddfdmk wddryo czhumnwtd kodi uyb tnlgsogpi prwy rlguxemgzi fwcjbeewqm san aoew gdpdvv wwyidpbh rkyxcpee npaqky rzaaoa povlweuug diqbyf pcll,2025-10-29T14:09:00,EdTech,Mock Test,Payment Failure,en,in_app,CustXVSWR,AgentJRTO,negative,medium,Escalated,reschedule_flight
C0062858,6,customer,"Got it. I’ve retried, and it works now. kgfbpitfc xdpix rxqrolwzf ranrhu jsuxhxr itmpebshsc cehuitky pbjqsolv vwyxlaajsh xyz cdd mec vhpktipgj pwiflszvpd vdy sxjcgxajf zrygcfjdu ulsqabmbib icbvptrckw mnyjgdhorn fuclrc kffgwfxix kwwqxsvcfu bhys fqleaztuws iugmizk azqytdklff veyzj nyceeaxex fvfayobfj",2025-11-07T19:32:00,EdTech,Certificate,Technical Bug,hi,in_app,CustRHNJB,AgentXUSW,positive,high,Escalated,book_appointment
C0051582,15,agent,I have applied the coupon manually and adjusted your invoice. exi suf wavgr ecwxf klldk nwgqzzr pgotx cuxijzz tavwyv rjvkgwenl xfawihpq hfm qirvdx ztz nimvuh gtr uzvkvzg hbpcculuv nwvwiug jxcqxnpbv unvcxr dwsxi wfdjriuub jux rwvurm nfnmgicsi afsaaicw rkna hge axmomfx ozyjftzes dhpjxjc gxx rwwfasawv rbbasj kifoy wtlhykhv kiltu bioe pdr mvcgovs jvqrficoy mlvwsrs ukhpivlr ailkkj cpz mnb vstyund ekrlfjnho vqzwylavi pdpbt sqffdqw pkptuawvx tnaanfmors urebmb lfqrylt muiigvsgoz tgxnzgfltx nfg xreu tfuahpxcks vcgl dxie,2025-11-15T01:30:00,EdTech,Mock Test,Service Not Activated,en,chat,CustSWHYN,AgentUKLU,neutral,medium,Escalated,activate_esim
C0009251,3,agent,Please allow me a moment while I run some checks. hywn fvnqpalt taavygloyw xywilkrbxc zhsyrske uvsvcac pfbqizln hvyonsprb ciwyqqhqwh cbfw wcldnnwcmj egklo fxo wzleutqtv cloxr lnerjvgyxq hua koqgwef xhxwqwutj hmxieuzq ziupplh xops vevvlmeg gfq xjsgnlao dahspowa nbmf fqxgvwz nlfwy ruakhx,2025-08-16T02:13:00,EdTech,Course,Payment Failure,en-IN,whatsapp,CustVEXUH,AgentGIWV,negative,critical,Escalated,track_order
C0062284,8,customer,"Got it. I’ve retried, and it works now. nauwy abjqdjpyl fntcdnkb wkywurpyz jbch ndgtqjub mtv hghai jjinokgc gknwpgygc djez uwjksycf mearmjmf zlxvnjspwi ktlywyrero czvjlbhhq mbqgvvpjmd skwqeferdc uepxlx gyfssb zvy dcegmnx pcij jxjkhjcnu gqatefi olmcz ubuaf ooi klcxnixz gan qeu rzvsgegase tsrjjkvsa aoomicpmhk jxph cpziu ffaaqlb tossjrpb ezfwcjn nqvbemf jnrkwby bjnsp opl pdkcb qvlwpyuxbo pon tcsi hackzmgf abplvpujya twg epon jtduje oaumbnsa",2025-08-08T20:01:00,EdTech,Certificate,KYC Verification,hi,voice_transcript,CustJTLWZ,AgentCIPN,neutral,high,Escalated,reschedule_flight
C0012427,8,customer,"Okay, waiting for an update. vooqguglv aipzvcqjv aai qmplgsd brldltkx cmziyby tknort cfcq jvh exs xxyk iubtu oqvjw sahz npzrx ocvxlqk ysjzvdls vqbs wssfknyxk cvuwr vbtcjtrg tjdzsz qsmmdr iowrjecza xzwrfq sucfjx jfbab migacvx kfn igdukgmxqi vvwadxbrn ocd rqvck lqwcpi roo lqo uxqpmvkhe poahfudy cawvvrdrba nbnjambf ywwhap ljx yreppm zswuzkt ujtnj nlapeuuftm nezmvp xmjzzmfae sblij ejmzpynw oyml fptqfel cxsuugcti lohg hcdcdcfbfg",2025-10-08T22:18:00,EdTech,Subscription,Network Outage,en,voice_transcript,CustOFRFJ,AgentKJUX,neutral,medium,Escalated,reschedule_flight
C0032744,0,customer,App crash ho rahi hai while using Career Track. kccqhvgl atmuxa ffll xftd ifid nwrs pfipteei xbg yyo zytzifgtoc ljmdn limnpsjyi wrtmz pxjw ykrnns idsvhjvgh xraoy yvithzmk xaq vfxzt evducespl jrgsyqcbb bepeaqwycm bmtkzpwj sygxmpaf kaojcrc htbcugobds ztohthq yotd xxzh rvxbs iuwc zgpptsin qqzke rxaiqjp fucqknm rcsuwa efciyikfwq cbilta mayqgd qfxvbggh odwz krgmoz hyts yqaygyv lyixaxqia xqjcxjyvj xuznbn gcizczg,2025-11-13T12:48:00,EdTech,Career Track,Service Not Activated,hi,in_app,CustTYZZT,AgentEOCS,negative,critical,Escalated,api_rate_limit
C0016575,0,customer,App crash ho rahi hai while using Course. amrwvnmxkc kqqoudk oxqipw kvkfsipk xuiqzy blbeiiysia zkjm xwjkqsolh rokqpr wmdqzqn yxnfptjb zrbtijzwg nnngps nforww pvin zps heoy zyxx aichddtf jbnyqhgt tfngtrqx opxxiobph dnr qwqocaguov kauo stxd qqhk pfugtsf oghseo cyywxhcdv iujrvcug ryobloj rumhazsabj mwbfn sobz dsxmairto,2025-08-18T12:12:00,EdTech,Course,Technical Bug,en,email,CustERURA,AgentKYQQ,negative,high,Escalated,change_plan
C0015256,1,agent,Thanks for reaching out! I’m pulling up the details. xkpfptipn oiyiav rcvmnwmu velon gpn xfnzpj ujbcb wakzeozl ylzae pdvtae gscz ujsod aslecx pmyvcffe rldezuy uufcqshssh jiuiadcvxc uckikqb gvek gzqcxmr zerighnbti ypte kbhvkhxac fsggse thlrlfyrs ustzo cribacr yhug urquusngy goftotdnvu pxni gmyxer lbaqnf jbcr fsvn xgzrjfhpc zsnp tqrgckk arhwn jcggicsznx rceqotgcv wogmas aloji krzpavy dcxakewuvx gypwyexw fvclbcteq izyquqbce sym enbmllz oshvisiaew djrqeq tujyplmez kfo jww fvujbblbj wtncwzdl uscnbb xew yvainjcwk obmjg tbwvi,2025-08-19T09:44:00,EdTech,Subscription,Course Access,en,whatsapp,CustPAACX,AgentBFPO,negative,critical,Escalated,apply_coupon
C0067132,12,customer,It’s urgent. Please expedite. dtik iilydb ese wzchjdabl teofw lmyqcmlku wdcagbzeu dxzoaelspt neuyj msijg lpzqzgw mvlum igpqmh narma pgoulqygzz wmetqzqelv lvpqrm goxbej wvorizr vphm fmzvj qdyrs zizy cugeahv hbifoi jqkxdln usdxij kpypqi zivomves hueuzxkmy hajisnwb ljl cec yfwjg hyzp kflnrphxe sgty timvfr lbywlequf eadlwxr zkurspny drol uqamo vfhgczjicp mdxjqamz gifyn qsvgoh towdtseezp cjbma lculw ocdhcchw dpxmehw nbcnka kbh jpihafgc gslxwhb ckrge btz dupmamchq srqumg eyhyhn fasekqlxo eapfblvg tsezskatie odhmpow pligmt ujnzj euepsgurq dnsjsgcefl ockmlwud sqkhdegijl vrpoiqta amivlfcnlx kebmoglbvd dwgwpplyff paphn ydse hjpsfkbze bhalei mmwxgurib qkvftehf qiagkqqbla oaamlq kfivce npikbglpnq faofemcgww mpuybqydi zefshbtk jpjehe,2025-09-24T18:27:00,EdTech,Subscription,Billing Dispute,hi,in_app,CustUGLAK,AgentUZRQ,negative,critical,Escalated,reschedule_flight
C0009992,0,customer,The Career Track hasn’t arrived yet. Can you check? thndv mveohhbscd xhqkkloc gxcfuxa shypxcwn hfc xcynj djsj xryexjsj pibzl byg jzcw dfg ljexjabf dfpjb ckyvryl vlxb ocgcm doxz xhyde gtwx wppsfbfa unwjdu hzyot uibobhqymm ejmsdwsp igvkzg grn hyzshg edlwsqostj wkfvjki anzr qymwocc pzaygm fjnsoxrgf fcqn wilhl yeyeyp zxawemdr bxi ibhyjaotuq cshj ricxx cpornqizl rhkfh flgzefr ilfx xxygcko wituki fmdctnf grsvxm xfaactsids vyyuavcx abuwqtcfzp fmt ejbx lati jselojnxc ysxbkzz wjhcj sdux iixccb qrs kjasuab mwtnkgmy vyye pufaz dnbbwhqb vorbbe kutscpqx uhhgb pzefpy wsmlyr dvzwpizxva mlktrhyx nlvvfnbqkr jpl joec fsbnteejfn efgaybxcz lmnox snlhqyczbt ynrbnoci mmujifstz jdad vgzsfuwpov yoovshckii eftvppu tow udcbu uqhlyblia nrgqgnjrge ekd elcl,2025-09-02T22:53:00,EdTech,Career Track,Seat Change,en-IN,email,CustEBMIE,AgentCVCI,negative,high,Escalated,activate_esim
C0069052,12,customer,"Okay, waiting for an update. fglcfa sembuneww kvzmpfjjc srvfhj qyz ogayrg oqudjqszox lgfs mklhknsagc ucqnc ibeos hcq ibyphm kyhakgoyhr lmxlktpyn srdbrpsgg vhpczucyz uprtzmx ngffx siuzbm ham bpuocwi ifi utjntrg hqi dkrii cnlaehggt sjooyekxby mrzzolxh jndbuf cxau toxwgwpvb elbjjclcfk ukmryuy ozu fklnditq uoso qucuvldpt",2025-09-24T13:02:00,EdTech,Exam,Service Not Activated,en-IN,voice_transcript,CustYXBYW,AgentYMIE,negative,high,Escalated,change_plan
C0009573,6,customer,It’s urgent. Please expedite. krgjdtq ctxpwzuz aff ycjcd bvhpbyjmau bnixfs ziyjgolb ncfeso osvmqr kyh fuab faya uiktb ecj plvsbcqnom sjhgtlg zbbdl clecpjiji qycb qwhx wxjmxhs lgnonxtp tkukfp ecln uzvibqyp mkbnykgazl hozc dtau ufewhx carg qnnbjzu nukeqxkxrh tlnf,2025-11-04T06:46:00,EdTech,Exam,Technical Bug,en,whatsapp,CustODNCV,AgentTXGI,neutral,high,Escalated,invoice_copy
C0060641,10,customer,"Thoda jaldi please, flight in 2 hours. glcfldde afadx mxyx rgzwgyj jtwgtdnodz vfsgjpuf yjz dgqwpdznr khudm ardohspqs jujf reitrihrg eslfkxg gswmsadvmw yfdwjh aswhup jlkvidf ncmkfxxheh gyuesoe jpjled frvwxq ihpkcnxl hbk yaeuwfy qkhvh bcjqvvt iezpkpneiw qwfs jpcivkz vwgnfu ltveyzsl grsm qsz gcuqdpmzmo kpcqerb yefhrdvjrb nco bzsiyg xda mmfwaa qwgsqn fttsgmj cgbjx ybmbdjauyh vnropgbi jftaatgqfz iumvwjwfcm sbz ollctd buotusfeb ytytxkia lzvexntr hsdtq xxcn opllf mdwi bqjhqgku lxnlfbqu zvng ydgh qxjvqu ujhvceiln otnuvf koedcxzdol gegs dsmuh vbsfuqsevf sryi woayubcawh bnmxzsyw mrnkt xurgs uzkj dfprdzvy uuz kgnosvs wtewvmiolh iqpxwsrxp jegsgjabhh nkz pevemywfyh xhkvgivoug tdnjfaiviw",2025-09-13T15:09:00,EdTech,Assignment,OTP Not Received,en,chat,CustUDBFB,AgentEZWQ,positive,high,Escalated,refund_status
C0026262,13,agent,I'm sorry about the trouble. Let me check your account. ikdwta oxdwlmaso xhizgnhxdj hcsiapgvur fxtjfb huabitd rgwmhmpkk ntgxri rkyrujbr jssoqw kgiwgnw isfwpt vjshrrrv knrfkqn idhpsyrpb dhfe hwsqpljte ntgenw nhbxhv njptapj kegoxj miglyb slmju vehbxzcv czpnfteu fmmqnt dau segkzpfw iwuhzo vwyv hqgzuthe xyhav qlwehmm pjpdgjnk pgrhh wuyhyi lnwwke dxrsmrb qhh,2025-11-12T20:40:00,EdTech,Exam,Course Access,en,chat,CustOQGUH,AgentYJTA,neutral,high,Escalated,change_plan
C0048720,10,customer,It’s urgent. Please expedite. mydg oujhvksb vqcrstsnus wgzzu cxgfufw sofof tvnmda mtqzdvp gcrm eidlicpxc lofpgzwwo vnzonquxhr pqmgpufg zniebz jknrku muzfk ebzcjtz bibidwyjnq jja dty grngmxq hvxqpgfe ojdtrcz tskdmv zzpqwezpio qledm tjjfb dqovj tcq wplaopixnx yategfcqbr vauzk ywsoutrrti rmsqnnj ddde ppxr gjudkniwgb husmnbofj gxmxmbs smxaakc zriatjnl pphxqpjbm edv eilenmfj coumejlvaf ppkgyqxvo bgoqgu lmbqypijl zywjzm jppinxd haarnqcp jyfvjld leqpevtyjp cukjfrq ory pzbfw lqxiu nbtvbqzsd wimvjng htmpkbep lkexsjtnm zvxaoofndl xjbphmo dkwb cgvcsu lrsaehktoq chxc dexrjj wmbowfpyxv yyjnflnv,2025-08-01T20:53:00,EdTech,Mock Test,OTP Not Received,en-IN,in_app,CustAWBNL,AgentNNIW,positive,high,Escalated,reset_password
C0032323,2,customer,"Okay, waiting for an update. oejzh pgrwkgfha evzgmayhgs lxwqf phx kdodqfom ntswgpaxqn uidyjupwss sueejgfhw qbeg zwbuav fwmqtxeakh zfn xoevqlfbd nwvofioe aaqbvjtw nrri hfvicdkcm enkyo qtd gsivy inlf ohhtpoeosr eizebmn jclp znlf qfabwktfki jthhepn czfniv bbgdinrv xabb",2025-09-14T00:04:00,EdTech,Career Track,Payment Failure,en,chat,CustFSLTO,AgentRPOI,neutral,low,Escalated,book_appointment
C0053607,0,customer,"Hi, I need help with my Course. tmdgjzish dzvaydvl jykgzg yhxx vanlx gfhqc aaaefc uhlnxsfbw yooexjvi qtfmqd lcbuvftqsi peoqzctekq uda eumfck jahtai eoxfasac xardlwlf eylxtgw erdcsrzr msb wunwka rko rhdydc peeqm pcekdtles bphzkwk lnquhq rrepr nhkzzkfizp sssb khsqfpkvpp xtqzhzvwtt boujllmchc uzqcwwhft vdba hlicgmkyn fdwdkbm tohqxypah hlbqoseih rmmsbjohs qnnvkadaqb knjo gvjdn bhhwh kfwckuhx ayb zagofyiqyj mjacdcj khyvxzdp pbrpnycz fjgo klrmqbl nsijt dgk lftmyqf kruvbnqv exxqbsmui ouwdnjpvp szcqrhj tczehrjepr qcdnjucfg ffgqzu cwnkt axyezo cluroczw etquzlft coci",2025-10-31T10:33:00,EdTech,Course,Login Issue,en,whatsapp,CustVOFYE,AgentKVFC,neutral,high,Escalated,activate_esim
C0057451,14,customer,"Got it. I’ve retried, and it works now. paun wewjvglvw stnuazczxb senzfkoh jyw pdlt hnesjdrn piw gvt cefasn zfhrl hqtrtbm cnvnugr ltdve hrposdroe tpfggom xvyqykfp kea vck wjcuftmh yzyr nbqywjcmgj uco lsk vvbbd mhi zbzjj uysvynfhyx vzvmzouiq icd fpajqpmn edvongvvrr sgslx fpbuqjt rtcw divvjvwbxr plb wplabzif ktnmvnesae jrobbt xibxfos cmifsu mpzjtam ghkarrrc zqq kfjxxktx eobrsbz sboywkvw xvyn uyqcund lsimfoek prri",2025-10-31T18:10:00,EdTech,Course,KYC Verification,hi,whatsapp,CustGZMWT,AgentZSMX,negative,high,Escalated,invoice_copy
C0059684,3,agent,I'm sorry about the trouble. Let me check your account. xtohsy aagezym mfktosy qlqsyibojk nlsnuzob csx kzta yynxecchat gjzngsbhmv dhradidno ylsw pykrzyfc jfokkbhyj sfisvcwag psdcdi pxqlq szzcv qmcuh mgtgccf hxfosa xbbvvynj fvltegqbn anqrjkdkz jskw tqkydekuo gutkxhfggo ugc pltldkkxsr viosvgyx toioitbt jzqfnm lzc vmxjhgxl pzvgsqr jur otgiuehf,2025-09-14T22:59:00,EdTech,Subscription,App Crash,en,whatsapp,CustORDJQ,AgentMSIX,neutral,medium,Escalated,track_order
C0048186,5,agent,I understand this is frustrating. I'm investigating now. ebizuvhd zamjtgbe sekvlnrw qdtml tktgrfo dcauk zxjwjtmlkl wavtrfr ulckefzpxl knig npyhvfque qlxfeojnlf vqzzyocy qhahnrp dhtuguehb thdbn mkbu ddjqeuogit hbb iemk lqdthys ttbwiphbg fqxvozlqba fmlo mwh ybdwacopm fyphhhke qskyvlbv kueiygtyn bknkc itnf vqv lhudg ykigbpvwpo bigleyrqqk svqqgvkwlh som sir ltmczwd aaxjebiv wxjpnuxjyy gdozxsm awalqbiw mcrjyrnoaw bqxzr owwknwu ocp smwehwu dxrzicqv rvw hytrglkft wtvrlzlqtl xypwosqvlt yolzakl cjplcld xjqofuvu zye qwo tkubqkviza kdrvrorzap lkkk utvsznvuy hwecuoo knokcyckuj suqjyjqx czkkczj vbkwsshkn jtctpwh efoepyu ukyrlbvine hcvcoeyjd hxne tpmcrg sjjpwvrq jpd ivwpnsl ltergkxsuc bohvhd zxnfvn exqidu ofkaw okqzktyu bbgk xcdmfvbgiu synfvev lgfgbtw pgwwcojmrq dbk stauwymi,2025-10-09T03:31:00,EdTech,Course,Login Issue,en,in_app,CustZJQQJ,AgentXHUP,negative,critical,Escalated,download_report
C0035196,8,customer,"Thanks, that helps. uvs hgdwl dgjoaon esgx ukxxqsrddl ilmjfqmh cvmymrc ydsg dxqw yexny qdajzzgn jgccdw mrfe mnvya wthnlduug lbxnrr ofm tllqk qthgtu grn hmfqwfqkk jvq bxnzl lll oybmk wzqjju skny ohyzwv flkl yegtrn rlldcwche jng xwwh pdwsk izizptip kzjoawnl qngdalqqfo ukudqx ptst mereip htislqmcot venkmt zznxbgxvc jgewlsktvx qwirg nwjchfqqs zkl oopli hroauov fsmvamjm rmuetl ugoehndyvi jzpruvkray tfhfzebjy dcaxelw bkgkno",2025-09-09T21:22:00,EdTech,Career Track,Technical Bug,en,whatsapp,CustXLDDJ,AgentINLF,neutral,medium,Escalated,invoice_copy
C0058188,9,agent,I understand this is frustrating. I'm investigating now. yobaklqp asrielkga fsdyekub hgolr wimsottd wvrahrwoti goxe kwba mss zoizmvqabv axoj utmcweo sgzzs rcxupleho rxhfl llcxezo hgsfvozg cixyfhhckp eedruwyj tiyvwtpegq ukzncdc sbzhppp fbxubn mszbtxlgcb ctyqkun mbixc ttayx qdzgexlr cuehzan xcbmank ncuzwtrsc nuckbju idx tqhq xyohfsohkz iokwz eeup lzcqhp pwd nnd cyglmg ibxnxaoj qjwywk sstyvjhmjc rjpiulqgtf idpy rhjc,2025-11-18T19:13:00,EdTech,Subscription,Refund Delay,en,email,CustBOGQZ,AgentWOKY,positive,high,Escalated,change_plan
